20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
19.98,20.04590424,20.06885418,20.08245734,20.08980808,20.0928031,20.09246374,20.08983712,20.08568825,20.08053098,20.07483381,20.06884346,20.06280299,20.05685584,20.05102604,20.04552584,20.04028623,20.0354063,20.03088123,20.02663451,20.02271046,20.01907382,20.01572737,20.01265048,20.00982743,20.00721238,20.00476678,20.00254213,20.00053842,19.99875567,19.997128,19.99556923,19.99416693,19.9929211,19.99183175,19.99084182,19.98987664,19.98901209,19.98824815,19.98758484,19.98698354,19.98639372,19.98586673,19.98540256,19.98500121,19.98464652,19.98430981,19.98400526,19.98372791,19.98347279,19.98323496
19.96,20.08807644,20.13415867,20.16155966,20.17648235,20.1826875,20.18222967,20.17720657,20.16912943,20.1590268,20.14783292,20.13604155,20.12413387,20.11239436,20.10087622,20.09000076,20.0796323,20.06996894,20.0610039,20.05258889,20.0448131,20.03760327,20.03096705,20.02486339,20.01926125,20.01407085,20.00921664,20.00479962,20.0008198,19.99727717,19.99404216,19.99094519,19.98815857,19.98568228,19.98351635,19.98154798,19.97962962,19.9779112,19.97639273,19.97507421,19.97387891,19.97270645,19.97165883,19.97073606,19.96993813,19.96923293,19.96856352,19.96795806,19.96740669,19.96689955,19.9664268
19.94,20.12666668,20.1960189,20.23738724,20.26008298,20.26969739,20.26932855,20.26212708,20.25033272,20.23548945,20.21899433,20.20158698,20.1839821,20.16660291,20.14953656,20.1334102,20.11802352,20.10367349,20.090354,20.07784952,20.0662946,20.05557558,20.04570692,20.03662734,20.02829087,20.02056561,20.01334047,20.00676408,20.00083642,19.99555751,19.99073613,19.98612211,19.98196967,19.97827879,19.97504949,19.9721146,19.96925539,19.96669412,19.96443079,19.9624654,19.96068364,19.95893593,19.95737426,19.95599863,19.95480904,19.95375767,19.95275971,19.95185709,19.95103514,19.95027917,19.94957451
19.92,20.16182241,20.2545378,20.31001831,20.34066852,20.3538758,20.35379037,20.34461709,20.32930738,20.30992121,20.28831536,20.26547283,20.24233757,20.21946933,20.19699358,20.17574001,20.15544559,20.13650584,20.1189178,20.1024031,20.08714195,20.07297827,20.05993512,20.04793117,20.03690589,20.026687,20.01712931,20.0084272,20.00058069,19.99358976,19.98720367,19.98109429,19.97559504,19.97070591,19.9664269,19.9625378,19.95875046,19.95535767,19.95235942,19.94975574,19.94739525,19.94507991,19.94301097,19.94118841,19.93961225,19.93821919,19.93689696,19.93570106,19.93461207,19.93361055,19.93267709
19.9,20.19368842,20.30981588,20.37952915,20.418296,20.43526461,20.43564443,20.42469478,20.40606271,20.38232456,20.3557936,20.32769255,20.29919063,20.27098195,20.24323425,20.21697648,20.1918846,20.16845225,20.14668192,20.1262366,20.10734243,20.08979912,20.07364003,20.05876391,20.04509606,20.03242553,20.0205743,20.00978081,20.00004508,19.9913671,19.98343856,19.97585608,19.96902956,19.96295898,19.95764437,19.95281376,19.94811134,19.94389867,19.94017574,19.93694257,19.93401131,19.93113619,19.92856694,19.92630358,19.92434609,19.92261595,19.92097387,19.91948868,19.9181363,19.91689262,19.91573353
19.88,20.22240679,20.36195134,20.44599416,20.49302091,20.51390461,20.51491932,20.50237801,20.48060803,20.45270223,20.42142693,20.3882399,20.35453199,20.32112954,20.28824604,20.25710632,20.22732703,20.19949929,20.17363327,20.1493373,20.12688359,20.10602618,20.08681024,20.0691148,20.05285133,20.03777183,20.02366671,20.01081683,19.99922217,19.98888275,19.9794347,19.97040189,19.96226812,19.95503339,19.94869769,19.94293869,19.9373346,19.932314,19.92787689,19.92402326,19.92052941,19.91710256,19.91404019,19.9113423,19.90900889,19.90694644,19.90498903,19.90321867,19.90160666,19.90012429,19.89874285
19.86,20.24811683,20.41104016,20.50948588,20.56489732,20.58983547,20.59164294,20.57768433,20.55295264,20.5210571,20.48521347,20.44710901,20.40835276,20.36990133,20.3320168,20.29611665,20.2617597,20.2296339,20.19975908,20.17169276,20.14575328,20.12164777,20.09943461,20.07897329,20.06016181,20.04271671,20.02639797,20.01152729,19.99810465,19.98613007,19.97518601,19.96472618,19.95530569,19.94692455,19.93958274,19.93290884,19.92641682,19.92060055,19.91546002,19.91099523,19.90694716,19.90297686,19.89942873,19.89630278,19.89359901,19.89120913,19.88894107,19.88688977,19.88502199,19.8833045,19.88170406
19.84,20.27095505,20.45717617,20.57007512,20.63397782,20.66309582,20.66584248,20.65063096,20.62310579,20.5873922,20.54715158,20.50429426,20.46064443,20.41728693,20.37453483,20.33399497,20.29516981,20.25884333,20.22504687,20.19329082,20.16393962,20.13665244,20.11150219,20.08832901,20.0670178,20.04725109,20.02875962,20.01190435,19.99668529,19.98310244,19.97068653,19.9588235,19.9481373,19.93862793,19.93029539,19.92272047,19.91535464,19.90875526,19.90292235,19.8978559,19.8932622,19.88875694,19.88473062,19.88118324,19.87811481,19.87540254,19.87282862,19.87050072,19.86838114,19.8664322,19.8646162
19.82,20.29105506,20.50045111,20.62783092,20.70031365,20.73372322,20.73754444,20.72123474,20.69107668,20.65171071,20.60723981,20.55979036,20.51139882,20.46327637,20.41578882,20.37072914,20.32754491,20.28711515,20.24948447,20.2141196,20.18143097,20.151029,20.12300229,20.09717183,20.07340977,20.0513661,20.03074332,20.01194028,19.99495697,19.97979339,19.96593034,19.95268844,19.94075802,19.93013907,19.9208316,19.91236993,19.9041447,19.89677509,19.8902611,19.88460273,19.87947221,19.87444067,19.86994391,19.86598192,19.86255469,19.8595252,19.85665034,19.85405028,19.85168297,19.84950633,19.8474783
